date,store_id,category,units_sold,price,base_price,unit_cost,discount_pct,temperature_f,precipitation_in
2025-03-08,S020,whole_bean,5,14.95,14.95,6.25,0.0,36.4,0.0
2025-03-09,S020,espresso,73,5.75,5.75,1.65,0.0,38.4,0.023
2025-03-09,S020,cold_beverage,37,6.25,6.25,1.85,0.0,38.4,0.023
2025-03-09,S020,tea,29,4.95,4.95,1.25,0.0,38.4,0.023
2025-03-09,S020,food,39,7.25,7.25,3.45,0.0,38.4,0.023
2025-03-09,S020,whole_bean,13,14.95,14.95,6.25,0.0,38.4,0.023
2025-03-10,S020,espresso,58,5.75,5.75,1.65,0.0,38.0,0.0
2025-03-10,S020,cold_beverage,53,6.25,6.25,1.85,0.0,38.0,0.0
2025-03-10,S020,tea,20,4.95,4.95,1.25,0.0,38.0,0.0
2025-03-10,S020,food,27,7.25,7.25,3.45,0.0,38.0,0.0
2025-03-10,S020,whole_bean,10,14.95,14.95,6.25,0.0,38.0,0.0
2025-03-11,S020,espresso,43,5.75,5.75,1.65,0.0,47.9,0.12
2025-03-11,S020,cold_beverage,40,6.25,6.25,1.85,0.0,47.9,0.12
2025-03-11,S020,tea,24,4.95,4.95,1.25,0.0,47.9,0.12
2025-03-11,S020,food,26,7.25,7.25,3.45,0.0,47.9,0.12
2025-03-11,S020,whole_bean,13,14.95,14.95,6.25,0.0,47.9,0.12
2025-03-12,S020,espresso,53,5.75,5.75,1.65,0.0,41.9,0.058
2025-03-12,S020,cold_beverage,38,6.25,6.25,1.85,0.0,41.9,0.058
2025-03-12,S020,tea,16,4.95,4.95,1.25,0.0,41.9,0.058
2025-03-12,S020,food,32,7.25,7.25,3.45,0.0,41.9,0.058
2025-03-12,S020,whole_bean,8,14.95,14.95,6.25,0.0,41.9,0.058
2025-03-13,S020,espresso,60,5.75,5.75,1.65,0.0,42.4,0.01
2025-03-13,S020,cold_beverage,41,6.25,6.25,1.85,0.0,42.4,0.01
2025-03-13,S020,tea,23,4.95,4.95,1.25,0.0,42.4,0.01
2025-03-13,S020,food,27,7.25,7.25,3.45,0.0,42.4,0.01
2025-03-13,S020,whole_bean,13,14.95,14.95,6.25,0.0,42.4,0.01
2025-03-14,S020,espresso,45,5.75,5.75,1.65,0.0,58.9,0.099
2025-03-14,S020,cold_beverage,57,6.25,6.25,1.85,0.0,58.9,0.099
2025-03-14,S020,tea,36,4.95,4.95,1.25,0.0,58.9,0.099
2025-03-14,S020,food,31,7.25,7.25,3.45,0.0,58.9,0.099
2025-03-14,S020,whole_bean,7,14.95,14.95,6.25,0.0,58.9,0.099
2025-03-15,S020,espresso,54,5.75,5.75,1.65,0.0,40.5,0.0
2025-03-15,S020,cold_beverage,40,6.25,6.25,1.85,0.0,40.5,0.0
2025-03-15,S020,tea,30,4.95,4.95,1.25,0.0,40.5,0.0
2025-03-15,S020,food,29,7.25,7.25,3.45,0.0,40.5,0.0
2025-03-15,S020,whole_bean,9,14.95,14.95,6.25,0.0,40.5,0.0
2025-03-16,S020,espresso,68,5.75,5.75,1.65,0.0,42.9,0.045
2025-03-16,S020,cold_beverage,44,6.25,6.25,1.85,0.0,42.9,0.045
2025-03-16,S020,tea,34,4.95,4.95,1.25,0.0,42.9,0.045
2025-03-16,S020,food,42,7.25,7.25,3.45,0.0,42.9,0.045
2025-03-16,S020,whole_bean,13,14.95,14.95,6.25,0.0,42.9,0.045
2025-03-17,S020,espresso,70,5.75,5.75,1.65,0.0,49.8,0.0
2025-03-17,S020,cold_beverage,54,6.25,6.25,1.85,0.0,49.8,0.0
2025-03-17,S020,tea,26,4.95,4.95,1.25,0.0,49.8,0.0
2025-03-17,S020,food,37,7.25,7.25,3.45,0.0,49.8,0.0
2025-03-17,S020,whole_bean,5,14.95,14.95,6.25,0.0,49.8,0.0
2025-03-18,S020,espresso,49,5.75,5.75,1.65,0.0,42.0,0.0
2025-03-18,S020,cold_beverage,37,6.25,6.25,1.85,0.0,42.0,0.0
2025-03-18,S020,tea,26,4.95,4.95,1.25,0.0,42.0,0.0
2025-03-18,S020,food,35,7.25,7.25,3.45,0.0,42.0,0.0
2025-03-18,S020,whole_bean,11,14.95,14.95,6.25,0.0,42.0,0.0
2025-03-19,S020,espresso,62,5.75,5.75,1.65,0.0,44.6,0.145
2025-03-19,S020,cold_beverage,51,6.25,6.25,1.85,0.0,44.6,0.145
2025-03-19,S020,tea,43,4.21,4.95,1.25,0.15,44.6,0.145
2025-03-19,S020,food,36,6.53,7.25,3.45,0.1,44.6,0.145
2025-03-19,S020,whole_bean,13,14.95,14.95,6.25,0.0,44.6,0.145
2025-03-20,S020,espresso,55,5.75,5.75,1.65,0.0,52.8,0.109
2025-03-20,S020,cold_beverage,51,6.25,6.25,1.85,0.0,52.8,0.109
2025-03-20,S020,tea,32,4.95,4.95,1.25,0.0,52.8,0.109
2025-03-20,S020,food,38,7.25,7.25,3.45,0.0,52.8,0.109
2025-03-20,S020,whole_bean,10,14.95,14.95,6.25,0.0,52.8,0.109
2025-03-21,S020,espresso,64,5.75,5.75,1.65,0.0,49.7,0.049
2025-03-21,S020,cold_beverage,53,6.25,6.25,1.85,0.0,49.7,0.049
2025-03-21,S020,tea,29,4.95,4.95,1.25,0.0,49.7,0.049
2025-03-21,S020,food,32,7.25,7.25,3.45,0.0,49.7,0.049
2025-03-21,S020,whole_bean,13,14.95,14.95,6.25,0.0,49.7,0.049
2025-03-22,S020,espresso,74,5.75,5.75,1.65,0.0,47.6,0.041
2025-03-22,S020,cold_beverage,47,6.25,6.25,1.85,0.0,47.6,0.041
2025-03-22,S020,tea,33,4.95,4.95,1.25,0.0,47.6,0.041
2025-03-22,S020,food,31,7.25,7.25,3.45,0.0,47.6,0.041
2025-03-22,S020,whole_bean,12,13.46,14.95,6.25,0.1,47.6,0.041
2025-03-23,S020,espresso,53,5.75,5.75,1.65,0.0,44.6,0.048
2025-03-23,S020,cold_beverage,47,6.25,6.25,1.85,0.0,44.6,0.048
2025-03-23,S020,tea,38,4.46,4.95,1.25,0.1,44.6,0.048
2025-03-23,S020,food,46,7.25,7.25,3.45,0.0,44.6,0.048
2025-03-23,S020,whole_bean,20,12.71,14.95,6.25,0.15,44.6,0.048
2025-03-24,S020,espresso,61,5.75,5.75,1.65,0.0,43.3,0.0
2025-03-24,S020,cold_beverage,58,5.62,6.25,1.85,0.1,43.3,0.0
2025-03-24,S020,tea,31,4.21,4.95,1.25,0.15,43.3,0.0
2025-03-24,S020,food,35,7.25,7.25,3.45,0.0,43.3,0.0
2025-03-24,S020,whole_bean,10,14.95,14.95,6.25,0.0,43.3,0.0
2025-03-25,S020,espresso,55,5.75,5.75,1.65,0.0,41.0,0.0
2025-03-25,S020,cold_beverage,51,5.62,6.25,1.85,0.1,41.0,0.0
2025-03-25,S020,tea,28,4.95,4.95,1.25,0.0,41.0,0.0
2025-03-25,S020,food,33,7.25,7.25,3.45,0.0,41.0,0.0
2025-03-25,S020,whole_bean,10,14.95,14.95,6.25,0.0,41.0,0.0
2025-03-26,S020,espresso,60,5.75,5.75,1.65,0.0,46.0,0.0
2025-03-26,S020,cold_beverage,39,6.25,6.25,1.85,0.0,46.0,0.0
2025-03-26,S020,tea,21,4.95,4.95,1.25,0.0,46.0,0.0
2025-03-26,S020,food,34,7.25,7.25,3.45,0.0,46.0,0.0
2025-03-26,S020,whole_bean,14,13.46,14.95,6.25,0.1,46.0,0.0
2025-03-27,S020,espresso,72,5.75,5.75,1.65,0.0,46.0,0.011
2025-03-27,S020,cold_beverage,51,5.62,6.25,1.85,0.1,46.0,0.011
2025-03-27,S020,tea,30,4.46,4.95,1.25,0.1,46.0,0.011
2025-03-27,S020,food,26,7.25,7.25,3.45,0.0,46.0,0.011
2025-03-27,S020,whole_bean,1,14.95,14.95,6.25,0.0,46.0,0.011
2025-03-28,S020,espresso,60,5.75,5.75,1.65,0.0,45.1,0.0
2025-03-28,S020,cold_beverage,40,6.25,6.25,1.85,0.0,45.1,0.0
2025-03-28,S020,tea,30,4.95,4.95,1.25,0.0,45.1,0.0
2025-03-28,S020,food,37,7.25,7.25,3.45,0.0,45.1,0.0
2025-03-28,S020,whole_bean,15,14.95,14.95,6.25,0.0,45.1,0.0
2025-03-29,S020,espresso,67,5.75,5.75,1.65,0.0,52.6,0.173
2025-03-29,S020,cold_beverage,59,6.25,6.25,1.85,0.0,52.6,0.173
2025-03-29,S020,tea,37,4.95,4.95,1.25,0.0,52.6,0.173
2025-03-29,S020,food,31,7.25,7.25,3.45,0.0,52.6,0.173
2025-03-29,S020,whole_bean,5,14.95,14.95,6.25,0.0,52.6,0.173
2025-03-30,S020,espresso,48,5.75,5.75,1.65,0.0,47.7,0.063
2025-03-30,S020,cold_beverage,45,6.25,6.25,1.85,0.0,47.7,0.063
2025-03-30,S020,tea,27,4.95,4.95,1.25,0.0,47.7,0.063
2025-03-30,S020,food,22,7.25,7.25,3.45,0.0,47.7,0.063
2025-03-30,S020,whole_bean,7,14.95,14.95,6.25,0.0,47.7,0.063
2025-03-31,S020,espresso,61,5.75,5.75,1.65,0.0,49.3,0.0
2025-03-31,S020,cold_beverage,47,6.25,6.25,1.85,0.0,49.3,0.0
2025-03-31,S020,tea,30,4.95,4.95,1.25,0.0,49.3,0.0
2025-03-31,S020,food,24,7.25,7.25,3.45,0.0,49.3,0.0
2025-03-31,S020,whole_bean,16,14.95,14.95,6.25,0.0,49.3,0.0
2025-04-01,S020,espresso,65,5.75,5.75,1.65,0.0,46.8,0.245
2025-04-01,S020,cold_beverage,42,6.25,6.25,1.85,0.0,46.8,0.245
2025-04-01,S020,tea,30,4.95,4.95,1.25,0.0,46.8,0.245
2025-04-01,S020,food,37,7.25,7.25,3.45,0.0,46.8,0.245
2025-04-01,S020,whole_bean,9,14.95,14.95,6.25,0.0,46.8,0.245
2025-04-02,S020,espresso,64,5.75,5.75,1.65,0.0,45.6,0.192
2025-04-02,S020,cold_beverage,38,6.25,6.25,1.85,0.0,45.6,0.192
2025-04-02,S020,tea,25,4.95,4.95,1.25,0.0,45.6,0.192
2025-04-02,S020,food,35,7.25,7.25,3.45,0.0,45.6,0.192
2025-04-02,S020,whole_bean,10,14.95,14.95,6.25,0.0,45.6,0.192
2025-04-03,S020,espresso,62,5.75,5.75,1.65,0.0,55.8,0.077
2025-04-03,S020,cold_beverage,64,6.25,6.25,1.85,0.0,55.8,0.077
2025-04-03,S020,tea,32,4.95,4.95,1.25,0.0,55.8,0.077
2025-04-03,S020,food,28,7.25,7.25,3.45,0.0,55.8,0.077
2025-04-03,S020,whole_bean,20,14.95,14.95,6.25,0.0,55.8,0.077
2025-04-04,S020,espresso,45,5.75,5.75,1.65,0.0,46.1,0.0
2025-04-04,S020,cold_beverage,48,6.25,6.25,1.85,0.0,46.1,0.0
2025-04-04,S020,tea,28,4.95,4.95,1.25,0.0,46.1,0.0
2025-04-04,S020,food,29,7.25,7.25,3.45,0.0,46.1,0.0
2025-04-04,S020,whole_bean,10,14.95,14.95,6.25,0.0,46.1,0.0
2025-04-05,S020,espresso,56,5.75,5.75,1.65,0.0,62.1,0.133
2025-04-05,S020,cold_beverage,58,6.25,6.25,1.85,0.0,62.1,0.133
2025-04-05,S020,tea,17,4.95,4.95,1.25,0.0,62.1,0.133
2025-04-05,S020,food,33,7.25,7.25,3.45,0.0,62.1,0.133
2025-04-05,S020,whole_bean,10,14.95,14.95,6.25,0.0,62.1,0.133
2025-04-06,S020,espresso,56,5.75,5.75,1.65,0.0,54.6,0.206
2025-04-06,S020,cold_beverage,58,6.25,6.25,1.85,0.0,54.6,0.206
2025-04-06,S020,tea,47,4.21,4.95,1.25,0.15,54.6,0.206
2025-04-06,S020,food,39,7.25,7.25,3.45,0.0,54.6,0.206
2025-04-06,S020,whole_bean,12,14.95,14.95,6.25,0.0,54.6,0.206
2025-04-07,S020,espresso,53,5.75,5.75,1.65,0.0,55.3,0.071
2025-04-07,S020,cold_beverage,46,6.25,6.25,1.85,0.0,55.3,0.071
2025-04-07,S020,tea,34,4.95,4.95,1.25,0.0,55.3,0.071
2025-04-07,S020,food,38,7.25,7.25,3.45,0.0,55.3,0.071
2025-04-07,S020,whole_bean,8,14.95,14.95,6.25,0.0,55.3,0.071
2025-04-08,S020,espresso,64,5.75,5.75,1.65,0.0,46.3,0.0
2025-04-08,S020,cold_beverage,40,6.25,6.25,1.85,0.0,46.3,0.0
2025-04-08,S020,tea,21,4.95,4.95,1.25,0.0,46.3,0.0
2025-04-08,S020,food,24,7.25,7.25,3.45,0.0,46.3,0.0
2025-04-08,S020,whole_bean,13,14.95,14.95,6.25,0.0,46.3,0.0
2025-04-09,S020,espresso,65,5.75,5.75,1.65,0.0,43.5,0.0
2025-04-09,S020,cold_beverage,36,6.25,6.25,1.85,0.0,43.5,0.0
2025-04-09,S020,tea,30,4.95,4.95,1.25,0.0,43.5,0.0
2025-04-09,S020,food,24,7.25,7.25,3.45,0.0,43.5,0.0
2025-04-09,S020,whole_bean,6,14.95,14.95,6.25,0.0,43.5,0.0
2025-04-10,S020,espresso,54,5.75,5.75,1.65,0.0,54.1,0.0
2025-04-10,S020,cold_beverage,44,6.25,6.25,1.85,0.0,54.1,0.0
2025-04-10,S020,tea,36,4.95,4.95,1.25,0.0,54.1,0.0
2025-04-10,S020,food,30,7.25,7.25,3.45,0.0,54.1,0.0
2025-04-10,S020,whole_bean,14,14.95,14.95,6.25,0.0,54.1,0.0
2025-04-11,S020,espresso,55,5.75,5.75,1.65,0.0,60.8,0.009
2025-04-11,S020,cold_beverage,55,6.25,6.25,1.85,0.0,60.8,0.009
2025-04-11,S020,tea,27,4.95,4.95,1.25,0.0,60.8,0.009
2025-04-11,S020,food,30,7.25,7.25,3.45,0.0,60.8,0.009
2025-04-11,S020,whole_bean,11,14.95,14.95,6.25,0.0,60.8,0.009
2025-04-12,S020,espresso,64,5.75,5.75,1.65,0.0,40.9,0.0
2025-04-12,S020,cold_beverage,40,6.25,6.25,1.85,0.0,40.9,0.0
2025-04-12,S020,tea,22,4.95,4.95,1.25,0.0,40.9,0.0
2025-04-12,S020,food,43,7.25,7.25,3.45,0.0,40.9,0.0
2025-04-12,S020,whole_bean,13,14.95,14.95,6.25,0.0,40.9,0.0
2025-04-13,S020,espresso,82,5.75,5.75,1.65,0.0,46.2,0.058
2025-04-13,S020,cold_beverage,41,6.25,6.25,1.85,0.0,46.2,0.058
2025-04-13,S020,tea,35,4.95,4.95,1.25,0.0,46.2,0.058
2025-04-13,S020,food,45,7.25,7.25,3.45,0.0,46.2,0.058
2025-04-13,S020,whole_bean,20,13.46,14.95,6.25,0.1,46.2,0.058
2025-04-14,S020,espresso,57,5.75,5.75,1.65,0.0,53.5,0.044
2025-04-14,S020,cold_beverage,42,6.25,6.25,1.85,0.0,53.5,0.044
2025-04-14,S020,tea,30,4.95,4.95,1.25,0.0,53.5,0.044
2025-04-14,S020,food,27,7.25,7.25,3.45,0.0,53.5,0.044
2025-04-14,S020,whole_bean,8,14.95,14.95,6.25,0.0,53.5,0.044
2025-04-15,S020,espresso,56,5.75,5.75,1.65,0.0,46.3,0.0
2025-04-15,S020,cold_beverage,49,5.62,6.25,1.85,0.1,46.3,0.0
2025-04-15,S020,tea,26,4.95,4.95,1.25,0.0,46.3,0.0
2025-04-15,S020,food,35,7.25,7.25,3.45,0.0,46.3,0.0
2025-04-15,S020,whole_bean,9,14.95,14.95,6.25,0.0,46.3,0.0
2025-04-16,S020,espresso,60,5.75,5.75,1.65,0.0,47.2,0.118
2025-04-16,S020,cold_beverage,33,6.25,6.25,1.85,0.0,47.2,0.118
2025-04-16,S020,tea,28,4.95,4.95,1.25,0.0,47.2,0.118
2025-04-16,S020,food,45,7.25,7.25,3.45,0.0,47.2,0.118
2025-04-16,S020,whole_bean,11,14.95,14.95,6.25,0.0,47.2,0.118
2025-04-17,S020,espresso,61,5.75,5.75,1.65,0.0,69.9,0.087
2025-04-17,S020,cold_beverage,77,6.25,6.25,1.85,0.0,69.9,0.087
2025-04-17,S020,tea,25,4.95,4.95,1.25,0.0,69.9,0.087
2025-04-17,S020,food,46,7.25,7.25,3.45,0.0,69.9,0.087
2025-04-17,S020,whole_bean,13,14.95,14.95,6.25,0.0,69.9,0.087
2025-04-18,S020,espresso,55,5.75,5.75,1.65,0.0,44.4,0.033
2025-04-18,S020,cold_beverage,55,6.25,6.25,1.85,0.0,44.4,0.033
2025-04-18,S020,tea,29,4.95,4.95,1.25,0.0,44.4,0.033
2025-04-18,S020,food,29,7.25,7.25,3.45,0.0,44.4,0.033
2025-04-18,S020,whole_bean,14,14.95,14.95,6.25,0.0,44.4,0.033
2025-04-19,S020,espresso,63,5.75,5.75,1.65,0.0,42.7,0.0
2025-04-19,S020,cold_beverage,43,6.25,6.25,1.85,0.0,42.7,0.0
2025-04-19,S020,tea,33,4.95,4.95,1.25,0.0,42.7,0.0
2025-04-19,S020,food,40,7.25,7.25,3.45,0.0,42.7,0.0
2025-04-19,S020,whole_bean,12,14.95,14.95,6.25,0.0,42.7,0.0
2025-04-20,S020,espresso,60,5.75,5.75,1.65,0.0,56.5,0.062
2025-04-20,S020,cold_beverage,70,6.25,6.25,1.85,0.0,56.5,0.062
2025-04-20,S020,tea,33,4.95,4.95,1.25,0.0,56.5,0.062
2025-04-20,S020,food,44,7.25,7.25,3.45,0.0,56.5,0.062
2025-04-20,S020,whole_bean,14,14.95,14.95,6.25,0.0,56.5,0.062
2025-04-21,S020,espresso,46,5.75,5.75,1.65,0.0,59.2,0.14
2025-04-21,S020,cold_beverage,54,6.25,6.25,1.85,0.0,59.2,0.14
2025-04-21,S020,tea,18,4.95,4.95,1.25,0.0,59.2,0.14
2025-04-21,S020,food,32,7.25,7.25,3.45,0.0,59.2,0.14
2025-04-21,S020,whole_bean,13,14.95,14.95,6.25,0.0,59.2,0.14
2025-04-22,S020,espresso,65,5.75,5.75,1.65,0.0,54.3,0.036
2025-04-22,S020,cold_beverage,62,6.25,6.25,1.85,0.0,54.3,0.036
2025-04-22,S020,tea,19,4.95,4.95,1.25,0.0,54.3,0.036
2025-04-22,S020,food,43,6.16,7.25,3.45,0.15,54.3,0.036
2025-04-22,S020,whole_bean,15,14.95,14.95,6.25,0.0,54.3,0.036
2025-04-23,S020,espresso,47,5.75,5.75,1.65,0.0,51.8,0.043
2025-04-23,S020,cold_beverage,50,6.25,6.25,1.85,0.0,51.8,0.043
2025-04-23,S020,tea,24,4.95,4.95,1.25,0.0,51.8,0.043
2025-04-23,S020,food,23,7.25,7.25,3.45,0.0,51.8,0.043
2025-04-23,S020,whole_bean,7,14.95,14.95,6.25,0.0,51.8,0.043
2025-04-24,S020,espresso,56,5.75,5.75,1.65,0.0,56.9,0.033
2025-04-24,S020,cold_beverage,87,5.31,6.25,1.85,0.15,56.9,0.033
2025-04-24,S020,tea,29,4.95,4.95,1.25,0.0,56.9,0.033
2025-04-24,S020,food,38,7.25,7.25,3.45,0.0,56.9,0.033
2025-04-24,S020,whole_bean,13,12.71,14.95,6.25,0.15,56.9,0.033
2025-04-25,S020,espresso,54,5.75,5.75,1.65,0.0,48.0,0.087
2025-04-25,S020,cold_beverage,54,6.25,6.25,1.85,0.0,48.0,0.087
2025-04-25,S020,tea,19,4.95,4.95,1.25,0.0,48.0,0.087
2025-04-25,S020,food,45,6.16,7.25,3.45,0.15,48.0,0.087
2025-04-25,S020,whole_bean,14,14.95,14.95,6.25,0.0,48.0,0.087
2025-04-26,S020,espresso,75,5.75,5.75,1.65,0.0,56.2,0.215
2025-04-26,S020,cold_beverage,55,6.25,6.25,1.85,0.0,56.2,0.215
2025-04-26,S020,tea,23,4.95,4.95,1.25,0.0,56.2,0.215
2025-04-26,S020,food,38,7.25,7.25,3.45,0.0,56.2,0.215
2025-04-26,S020,whole_bean,9,14.95,14.95,6.25,0.0,56.2,0.215
2025-04-27,S020,espresso,80,5.75,5.75,1.65,0.0,66.1,0.0
2025-04-27,S020,cold_beverage,78,6.25,6.25,1.85,0.0,66.1,0.0
2025-04-27,S020,tea,24,4.95,4.95,1.25,0.0,66.1,0.0
2025-04-27,S020,food,47,7.25,7.25,3.45,0.0,66.1,0.0
2025-04-27,S020,whole_bean,7,14.95,14.95,6.25,0.0,66.1,0.0
2025-04-28,S020,espresso,56,5.75,5.75,1.65,0.0,58.7,0.067
2025-04-28,S020,cold_beverage,65,6.25,6.25,1.85,0.0,58.7,0.067
2025-04-28,S020,tea,36,4.95,4.95,1.25,0.0,58.7,0.067
2025-04-28,S020,food,36,7.25,7.25,3.45,0.0,58.7,0.067
2025-04-28,S020,whole_bean,13,14.95,14.95,6.25,0.0,58.7,0.067
2025-04-29,S020,espresso,78,5.75,5.75,1.65,0.0,54.5,0.008
2025-04-29,S020,cold_beverage,88,5.62,6.25,1.85,0.1,54.5,0.008
2025-04-29,S020,tea,23,4.95,4.95,1.25,0.0,54.5,0.008
2025-04-29,S020,food,31,7.25,7.25,3.45,0.0,54.5,0.008
2025-04-29,S020,whole_bean,6,14.95,14.95,6.25,0.0,54.5,0.008
2025-04-30,S020,espresso,43,5.75,5.75,1.65,0.0,50.5,0.008
2025-04-30,S020,cold_beverage,50,6.25,6.25,1.85,0.0,50.5,0.008
2025-04-30,S020,tea,22,4.95,4.95,1.25,0.0,50.5,0.008
2025-04-30,S020,food,41,7.25,7.25,3.45,0.0,50.5,0.008
2025-04-30,S020,whole_bean,20,14.95,14.95,6.25,0.0,50.5,0.008
2025-05-01,S020,espresso,47,5.75,5.75,1.65,0.0,53.3,0.176
2025-05-01,S020,cold_beverage,45,6.25,6.25,1.85,0.0,53.3,0.176
2025-05-01,S020,tea,26,4.95,4.95,1.25,0.0,53.3,0.176
2025-05-01,S020,food,31,7.25,7.25,3.45,0.0,53.3,0.176
2025-05-01,S020,whole_bean,12,14.95,14.95,6.25,0.0,53.3,0.176
2025-05-02,S020,espresso,42,5.75,5.75,1.65,0.0,53.4,0.044
2025-05-02,S020,cold_beverage,54,6.25,6.25,1.85,0.0,53.4,0.044
2025-05-02,S020,tea,30,4.95,4.95,1.25,0.0,53.4,0.044
2025-05-02,S020,food,26,7.25,7.25,3.45,0.0,53.4,0.044
2025-05-02,S020,whole_bean,14,14.95,14.95,6.25,0.0,53.4,0.044
2025-05-03,S020,espresso,60,5.75,5.75,1.65,0.0,74.0,0.125
2025-05-03,S020,cold_beverage,94,6.25,6.25,1.85,0.0,74.0,0.125
2025-05-03,S020,tea,23,4.95,4.95,1.25,0.0,74.0,0.125
2025-05-03,S020,food,38,7.25,7.25,3.45,0.0,74.0,0.125
2025-05-03,S020,whole_bean,13,14.95,14.95,6.25,0.0,74.0,0.125
2025-05-04,S020,espresso,60,5.75,5.75,1.65,0.0,52.7,0.054
2025-05-04,S020,cold_beverage,55,6.25,6.25,1.85,0.0,52.7,0.054
2025-05-04,S020,tea,32,4.95,4.95,1.25,0.0,52.7,0.054
2025-05-04,S020,food,52,6.16,7.25,3.45,0.15,52.7,0.054
2025-05-04,S020,whole_bean,12,14.95,14.95,6.25,0.0,52.7,0.054
2025-05-05,S020,espresso,65,5.75,5.75,1.65,0.0,64.7,0.124
2025-05-05,S020,cold_beverage,62,6.25,6.25,1.85,0.0,64.7,0.124
2025-05-05,S020,tea,38,4.95,4.95,1.25,0.0,64.7,0.124
2025-05-05,S020,food,34,7.25,7.25,3.45,0.0,64.7,0.124
2025-05-05,S020,whole_bean,8,14.95,14.95,6.25,0.0,64.7,0.124
2025-05-06,S020,espresso,51,5.75,5.75,1.65,0.0,56.5,0.0
2025-05-06,S020,cold_beverage,57,6.25,6.25,1.85,0.0,56.5,0.0
2025-05-06,S020,tea,19,4.95,4.95,1.25,0.0,56.5,0.0
2025-05-06,S020,food,40,7.25,7.25,3.45,0.0,56.5,0.0
2025-05-06,S020,whole_bean,12,14.95,14.95,6.25,0.0,56.5,0.0
2025-05-07,S020,espresso,55,5.75,5.75,1.65,0.0,62.1,0.0
2025-05-07,S020,cold_beverage,62,6.25,6.25,1.85,0.0,62.1,0.0
2025-05-07,S020,tea,30,4.95,4.95,1.25,0.0,62.1,0.0
2025-05-07,S020,food,41,6.53,7.25,3.45,0.1,62.1,0.0
2025-05-07,S020,whole_bean,7,14.95,14.95,6.25,0.0,62.1,0.0
2025-05-08,S020,espresso,46,5.75,5.75,1.65,0.0,71.6,0.0
2025-05-08,S020,cold_beverage,79,5.62,6.25,1.85,0.1,71.6,0.0
2025-05-08,S020,tea,27,4.95,4.95,1.25,0.0,71.6,0.0
2025-05-08,S020,food,32,7.25,7.25,3.45,0.0,71.6,0.0
2025-05-08,S020,whole_bean,5,14.95,14.95,6.25,0.0,71.6,0.0
2025-05-09,S020,espresso,47,5.75,5.75,1.65,0.0,66.5,0.0
2025-05-09,S020,cold_beverage,52,6.25,6.25,1.85,0.0,66.5,0.0
2025-05-09,S020,tea,24,4.95,4.95,1.25,0.0,66.5,0.0
2025-05-09,S020,food,27,7.25,7.25,3.45,0.0,66.5,0.0
2025-05-09,S020,whole_bean,10,14.95,14.95,6.25,0.0,66.5,0.0
2025-05-10,S020,espresso,80,4.89,5.75,1.65,0.15,65.7,0.21
2025-05-10,S020,cold_beverage,66,6.25,6.25,1.85,0.0,65.7,0.21
2025-05-10,S020,tea,34,4.95,4.95,1.25,0.0,65.7,0.21
2025-05-10,S020,food,30,7.25,7.25,3.45,0.0,65.7,0.21
2025-05-10,S020,whole_bean,15,14.95,14.95,6.25,0.0,65.7,0.21
2025-05-11,S020,espresso,66,5.75,5.75,1.65,0.0,65.6,0.048
2025-05-11,S020,cold_beverage,71,6.25,6.25,1.85,0.0,65.6,0.048
2025-05-11,S020,tea,29,4.95,4.95,1.25,0.0,65.6,0.048
2025-05-11,S020,food,54,6.16,7.25,3.45,0.15,65.6,0.048
2025-05-11,S020,whole_bean,13,14.95,14.95,6.25,0.0,65.6,0.048
2025-05-12,S020,espresso,58,5.75,5.75,1.65,0.0,62.7,0.0
2025-05-12,S020,cold_beverage,74,5.31,6.25,1.85,0.15,62.7,0.0
2025-05-12,S020,tea,25,4.95,4.95,1.25,0.0,62.7,0.0
2025-05-12,S020,food,40,5.8,7.25,3.45,0.2,62.7,0.0
2025-05-12,S020,whole_bean,7,14.95,14.95,6.25,0.0,62.7,0.0
2025-05-13,S020,espresso,57,5.75,5.75,1.65,0.0,62.2,0.061
2025-05-13,S020,cold_beverage,77,6.25,6.25,1.85,0.0,62.2,0.061
2025-05-13,S020,tea,21,4.95,4.95,1.25,0.0,62.2,0.061
2025-05-13,S020,food,41,7.25,7.25,3.45,0.0,62.2,0.061
2025-05-13,S020,whole_bean,9,14.95,14.95,6.25,0.0,62.2,0.061
2025-05-14,S020,espresso,48,5.75,5.75,1.65,0.0,69.0,0.125
2025-05-14,S020,cold_beverage,50,6.25,6.25,1.85,0.0,69.0,0.125
2025-05-14,S020,tea,17,4.95,4.95,1.25,0.0,69.0,0.125
2025-05-14,S020,food,35,6.53,7.25,3.45,0.1,69.0,0.125
2025-05-14,S020,whole_bean,9,14.95,14.95,6.25,0.0,69.0,0.125
2025-05-15,S020,espresso,63,5.75,5.75,1.65,0.0,65.8,0.165
2025-05-15,S020,cold_beverage,91,5.0,6.25,1.85,0.2,65.8,0.165
2025-05-15,S020,tea,21,4.95,4.95,1.25,0.0,65.8,0.165
2025-05-15,S020,food,43,5.8,7.25,3.45,0.2,65.8,0.165
2025-05-15,S020,whole_bean,14,13.46,14.95,6.25,0.1,65.8,0.165
2025-05-16,S020,espresso,74,4.89,5.75,1.65,0.15,64.1,0.006
2025-05-16,S020,cold_beverage,62,6.25,6.25,1.85,0.0,64.1,0.006
2025-05-16,S020,tea,20,4.95,4.95,1.25,0.0,64.1,0.006
2025-05-16,S020,food,33,7.25,7.25,3.45,0.0,64.1,0.006
